Province,District_Name,Crop_Year,Season,Crop,Area,Production
Midlands,Gweru,1998,Hot,Sunflower,91,13157
Midlands,Gweru,1998,Hot,Sorghum,473,11913
Midlands,Gweru,1998,Hot,Millet,452,6903
Midlands,Gweru,1998,Hot,Beans,94,10456
Midlands,Gweru,1998,Hot,Sweet potatoes,304,21019
Midlands,Gweru,1998,Hot,Watermelons,397,16831
Midlands,Gweru,1998,Hot,Tomatoes,16,1065
Midlands,Gweru,1998,Hot,Cabbage,285,10187
Midlands,Gweru,1998,Hot,Peppers,225,24404
Midlands,Gweru,1998,Hot,Okra,235,15036
Midlands,Gweru,1998,Hot,Cucumbers,67,18689
Midlands,Gweru,1998,Hot,Wheat,402,14144
Midlands,Gweru,1998,Hot,Barley,183,21018
Midlands,Gweru,1998,Hot,Oats,321,1023
Midlands,Gweru,1998,Hot,Rye,449,20992
Midlands,Gweru,1998,Hot,Mustard greens,295,1926
Midlands,Gweru,1998,Hot,Spinach,376,7360
Midlands,Gweru,1998,Hot,Kale,334,22286
Midlands,Gweru,1998,Hot,Carrots,246,2792
Midlands,Gweru,1998,Hot,Beets,300,1628
Midlands,Gweru,1998,Hot,Broccoli,318,18081
Midlands,Gweru,1998,Hot,Cauliflower,27,8940
Midlands,Gweru,1998,Hot,Cabbage,295,13162
Midlands,Gweru,1998,Hot,Onions,334,18632
Midlands,Gweru,1998,Hot,Garlic,162,6938
Midlands,Gweru,1998,Hot,Peas,482,9902
Midlands,Gweru,1998,Hot,Radishes,467,16034
Midlands,Gweru,1998,Hot,Kale,473,24366
Midlands,Gweru,1998,Hot,Spinach,13,23468
Midlands,Gweru,1998,Hot,Lettuce,298,14852
Midlands,Gweru,1998,Hot,Broccoli,209,4662
Midlands,Gweru,1998,Hot,Cauliflower,333,1205
Midlands,Gweru,1998,Hot,Cabbage,487,16348
Midlands,Gweru,1998,Hot,Carrots,263,24750
Midlands,Gweru,1998,Hot,Beets,77,4607
Midlands,Gweru,1998,Hot,Peas,107,6231
Midlands,Gweru,1998,Hot,Radishes,66,3816
Midlands,Gweru,1998,Hot,Sweet potatoes,447,8993
Midlands,Gweru,1998,Hot,Watermelons,304,21732
Midlands,Gweru,1998,Hot,Tomatoes,319,11907
Midlands,Gweru,1998,Hot,Peppers,98,15639
Midlands,Gweru,1998,Hot,Okra,254,21100
Midlands,Gweru,1998,Hot,Cucumbers,343,13235
Midlands,Gweru,1998,Hot,Eggplant,337,21284
Midlands,Gweru,1998,Hot,Pumpkins,192,20829
Midlands,Gweru,1998,Hot,Squash,109,8153
Midlands,Gweru,1998,Hot,Melons,161,12061
Midlands,Gweru,1998,Hot,Maize ,86,3341
Midlands,Gweru,1998,Hot,Soybeans,216,9950
Midlands,Gweru,1998,Hot,Groundnuts (Peanuts),1,9763
Midlands,Gweru,1998,Hot,Cowpeas,227,18439
Midlands,Gweru,1998,Hot,Sunflower,434,23825
Midlands,Gweru,1998,Hot,Sorghum,73,4156
Midlands,Gweru,1998,Hot,Millet,172,1736
Midlands,Gweru,1998,Hot,Beans,207,6769
Midlands,Gweru,1998,Hot,Sweet potatoes,329,9767
Midlands,Gweru,1998,Hot,Watermelons,86,7762
Midlands,Gweru,1998,Hot,Tomatoes,155,15376
Midlands,Gweru,1998,Hot,Cabbage,5,2399
Midlands,Gweru,1998,Hot,Peppers,70,8314
Midlands,Gweru,1998,Hot,Okra,119,3504
Midlands,Gweru,1998,Hot,Cucumbers,333,24728
Midlands,Gweru,1998,Hot,Wheat,439,11199
Midlands,Gweru,1998,Hot,Barley,414,24701
Midlands,Gweru,1998,Hot,Oats,446,5999
Midlands,Kwekwe,1998,Hot,Rye,141,10292
Midlands,Kwekwe,1998,Hot,Mustard greens,224,8414
Midlands,Kwekwe,1998,Hot,Spinach,467,18368
Midlands,Kwekwe,1998,Hot,Kale,204,23742
Midlands,Kwekwe,1998,Hot,Carrots,202,10383
Midlands,Kwekwe,1998,Hot,Beets,18,2162
Midlands,Kwekwe,1998,Hot,Broccoli,18,2960
Midlands,Kwekwe,1998,Hot,Cauliflower,199,1002
Midlands,Kwekwe,1998,Hot,Cabbage,236,8175
Midlands,Kwekwe,1998,Hot,Onions,354,1684
Midlands,Kwekwe,1998,Hot,Garlic,74,5239
Midlands,Kwekwe,1998,Hot,Peas,150,2272
Midlands,Kwekwe,1998,Hot,Radishes,312,13679
Midlands,Kwekwe,1998,Hot,Kale,260,17750
Midlands,Kwekwe,1998,Hot,Spinach,26,6772
Midlands,Kwekwe,1998,Hot,Lettuce,468,23938
Midlands,Kwekwe,1998,Hot,Broccoli,389,17821
Midlands,Kwekwe,1998,Hot,Cauliflower,18,9355
Midlands,Kwekwe,1998,Hot,Cabbage,126,12900
Midlands,Kwekwe,1998,Hot,Carrots,488,5857
Midlands,Kwekwe,1998,Hot,Beets,193,15006
Midlands,Kwekwe,1998,Hot,Peas,419,18273
Midlands,Kwekwe,1998,Hot,Radishes,407,7442
Midlands,Kwekwe,1998,Hot,Sweet potatoes,377,15915
Midlands,Kwekwe,1998,Hot,Watermelons,153,17592
Midlands,Kwekwe,1998,Hot,Tomatoes,282,13308
Midlands,Kwekwe,1998,Hot,Peppers,197,23818
Midlands,Kwekwe,1998,Hot,Okra,21,18844
Midlands,Kwekwe,1998,Hot,Cucumbers,147,19760
Midlands,Kwekwe,1998,Hot,Eggplant,216,16770
Midlands,Kwekwe,1998,Hot,Pumpkins,204,20735
Midlands,Kwekwe,1998,Hot,Squash,430,4743
Midlands,Kwekwe,1998,Hot,Melons,143,8591
Midlands,Kwekwe,1998,Hot,Maize ,107,21766
Midlands,Kwekwe,1998,Hot,Soybeans,219,8554
Midlands,Kwekwe,1998,Hot,Groundnuts (Peanuts),430,858
Midlands,Kwekwe,1998,Hot,Cowpeas,457,11843
Midlands,Kwekwe,1998,Hot,Sunflower,388,21289
Midlands,Kwekwe,1998,Hot,Sorghum,332,13952
Midlands,Kwekwe,1998,Hot,Millet,471,18574
Midlands,Kwekwe,1998,Hot,Beans,50,9935
Midlands,Kwekwe,1998,Hot,Sweet potatoes,446,20213
Midlands,Kwekwe,1998,Hot,Watermelons,54,16715
Midlands,Kwekwe,1998,Hot,Tomatoes,267,19544
Midlands,Kwekwe,1998,Hot,Cabbage,104,24237
Midlands,Kwekwe,1998,Hot,Peppers,70,13925
Midlands,Kwekwe,1998,Hot,Okra,37,14310
Midlands,Kwekwe,1998,Hot,Cucumbers,91,21216
Midlands,Kwekwe,1998,Hot,Wheat,3,16357
Midlands,Kwekwe,1998,Hot,Barley,6,12256
Midlands,Kwekwe,1998,Hot,Oats,370,5594
Midlands,Kwekwe,1998,Hot,Rye,120,18323
Midlands,Kwekwe,1998,Hot,Mustard greens,243,20892
Midlands,Kwekwe,1998,Hot,Spinach,497,22649
Midlands,Kwekwe,1998,Hot,Kale,410,21130
Midlands,Kwekwe,1998,Hot,Carrots,102,3555
Midlands,Kwekwe,1998,Hot,Beets,368,1035
Midlands,Kwekwe,1998,Hot,Broccoli,280,14256
Midlands,Kwekwe,1998,Hot,Cauliflower,320,1794
Midlands,Kwekwe,1998,Hot,Cabbage,157,20418
Midlands,Kwekwe,1998,Hot,Onions,137,18719
Midlands,Kwekwe,1998,Hot,Garlic,496,7550
Midlands,Kwekwe,1998,Hot,Peas,100,5920
Midlands,Kwekwe,1998,Hot,Radishes,95,13231
Midlands,Kwekwe,1998,Hot,Kale,98,21487
Midlands,Kwekwe,1998,Hot,Spinach,484,8594
Midlands,Kwekwe,1998,Hot,Lettuce,262,1681
Midlands,Kwekwe,1998,Hot,Broccoli,27,17036
Midlands,Kwekwe,1998,Hot,Cauliflower,307,2682
Midlands,Kwekwe,1998,Hot,Cabbage,248,1238
Midlands,Kwekwe,1998,Hot,Carrots,326,1505
Midlands,Kwekwe,1998,Hot,Beets,164,22504
Midlands,Kwekwe,1998,Hot,Peas,433,6077
Midlands,Kwekwe,1998,Hot,Radishes,254,10763
Midlands,Kwekwe,1998,Hot,Sweet potatoes,339,17454
Midlands,Kwekwe,1998,Hot,Watermelons,215,13191
Midlands,Kwekwe,1998,Hot,Tomatoes,459,5564
Midlands,Kwekwe,1998,Hot,Peppers,496,14363
Midlands,Kwekwe,1998,Hot,Okra,240,22310
Midlands,Kwekwe,1998,Hot,Cucumbers,187,18628
Midlands,Kwekwe,1998,Hot,Eggplant,341,5999
Midlands,Kwekwe,1998,Hot,Pumpkins,294,5292
Midlands,Kwekwe,1998,Hot,Squash,192,8749
Midlands,Mberengwa,1998,Hot,Melons,125,11235
Midlands,Mberengwa,1998,Hot,Maize ,408,17700
Midlands,Mberengwa,1998,Hot,Soybeans,95,17424
Midlands,Mberengwa,1998,Hot,Groundnuts (Peanuts),46,4461
Midlands,Mberengwa,1998,Hot,Cowpeas,81,2148
Midlands,Mberengwa,1998,Hot,Sunflower,334,21138
Midlands,Mberengwa,1998,Hot,Sorghum,344,23973
Midlands,Mberengwa,1998,Hot,Millet,316,3878
Midlands,Mberengwa,1998,Hot,Beans,344,5708
Midlands,Mberengwa,1998,Hot,Sweet potatoes,249,6835
Midlands,Mberengwa,1998,Hot,Watermelons,482,1581
Midlands,Mberengwa,1998,Hot,Tomatoes,448,1508
Midlands,Mberengwa,1998,Hot,Cabbage,383,18002
Midlands,Mberengwa,1998,Hot,Peppers,24,1482
Midlands,Mberengwa,1998,Hot,Okra,395,10775
Midlands,Mberengwa,1998,Hot,Cucumbers,342,24893
Midlands,Mberengwa,1998,Hot,Wheat,49,13598
Midlands,Mberengwa,1998,Hot,Barley,368,1261
Midlands,Mberengwa,1998,Hot,Oats,71,3981
Midlands,Mberengwa,1998,Hot,Rye,368,7862
Midlands,Mberengwa,1998,Hot,Mustard greens,97,21418
Midlands,Mberengwa,1998,Hot,Spinach,477,14223
Midlands,Mberengwa,1998,Hot,Kale,148,8260
Midlands,Mberengwa,1998,Hot,Carrots,100,3088
Midlands,Mberengwa,1998,Hot,Beets,247,8712
Midlands,Mberengwa,1998,Hot,Broccoli,500,18508
Midlands,Mberengwa,1998,Hot,Cauliflower,412,24094
Midlands,Mberengwa,1998,Hot,Cabbage,472,19703
Midlands,Mberengwa,1998,Hot,Onions,289,4192
Midlands,Mberengwa,1998,Hot,Garlic,417,8797
Midlands,Mberengwa,1998,Hot,Peas,248,17494
Midlands,Mberengwa,1998,Hot,Radishes,44,2671
Midlands,Mberengwa,1998,Hot,Kale,290,16898
Midlands,Mberengwa,1998,Hot,Spinach,313,11321
Midlands,Mberengwa,1998,Hot,Lettuce,75,10791
Midlands,Mberengwa,1998,Hot,Broccoli,167,23940
Midlands,Mberengwa,1998,Hot,Cauliflower,207,16628
Midlands,Mberengwa,1998,Hot,Cabbage,483,6380
Midlands,Mberengwa,1998,Hot,Carrots,350,4040
Midlands,Mberengwa,1998,Hot,Beets,440,19485
Midlands,Mberengwa,1998,Hot,Peas,412,18700
Midlands,Mberengwa,1998,Hot,Radishes,421,15741
Midlands,Mberengwa,1998,Hot,Sweet potatoes,240,13874
Midlands,Mberengwa,1998,Hot,Watermelons,33,8289
Midlands,Mberengwa,1998,Hot,Tomatoes,329,22716
Midlands,Mberengwa,1998,Hot,Peppers,84,18987
Midlands,Mberengwa,1998,Hot,Okra,113,16297
Midlands,Mberengwa,1998,Hot,Cucumbers,114,22738
Midlands,Mberengwa,1998,Hot,Eggplant,258,4351
Midlands,Mberengwa,1998,Hot,Pumpkins,39,21563
Midlands,Mberengwa,1998,Hot,Squash,67,18377
Midlands,Mberengwa,1998,Hot,Melons,177,21432
Midlands,Mberengwa,1998,Hot,Maize ,357,24158
Midlands,Mberengwa,1998,Hot,Soybeans,265,7442
Midlands,Mberengwa,1998,Hot,Groundnuts (Peanuts),353,9760
Midlands,Mberengwa,1998,Hot,Cowpeas,327,5522
Midlands,Mberengwa,1998,Hot,Sunflower,239,1426
Midlands,Mberengwa,1998,Hot,Sorghum,356,3207
Midlands,Mberengwa,1998,Hot,Millet,214,18321
Midlands,Mberengwa,1998,Hot,Beans,139,4530
Midlands,Mberengwa,1998,Hot,Sweet potatoes,399,21182
Midlands,Mberengwa,1998,Hot,Watermelons,37,2769
Midlands,Mberengwa,1998,Hot,Tomatoes,268,5793
Midlands,Mberengwa,1998,Hot,Cabbage,197,15236
Midlands,Mberengwa,1998,Hot,Peppers,396,6597
Midlands,Mberengwa,1998,Hot,Okra,266,15714
Midlands,Mberengwa,1998,Hot,Cucumbers,435,15119
Midlands,Mberengwa,1998,Hot,Wheat,392,15480
Midlands,Mberengwa,1998,Hot,Barley,142,2411
Midlands,Mberengwa,1998,Hot,Oats,420,7641
Midlands,Mberengwa,1998,Hot,Rye,247,10793
Midlands,Mberengwa,1998,Hot,Mustard greens,6,12996
Midlands,Mberengwa,1998,Hot,Spinach,286,17933
Midlands,Mberengwa,1998,Hot,Kale,4,24986
Midlands,Mberengwa,1998,Hot,Carrots,136,3863
Midlands,Mberengwa,1998,Hot,Beets,141,14094
Midlands,Mberengwa,1998,Hot,Broccoli,428,16936
Midlands,Mberengwa,1998,Hot,Cauliflower,94,22970
Midlands,Mberengwa,1998,Hot,Cabbage,341,23065
Midlands,Mberengwa,1998,Hot,Onions,220,2880
Midlands,Mberengwa,1998,Hot,Garlic,368,1628
Midlands,Mberengwa,1998,Hot,Peas,316,20904
Midlands,Mberengwa,1998,Hot,Radishes,339,23184
Midlands,Mberengwa,1998,Hot,Kale,274,24113
Midlands,Mberengwa,1998,Hot,Spinach,29,20470
Midlands,Mberengwa,1998,Hot,Lettuce,396,3360
Midlands,Mberengwa,1998,Hot,Broccoli,471,8715
Midlands,Mberengwa,1998,Hot,Cauliflower,367,8466
Midlands,Mberengwa,1998,Hot,Cabbage,83,16685
Midlands,Mberengwa,1998,Hot,Carrots,18,5342
Midlands,Mberengwa,1998,Hot,Beets,202,3804
Midlands,Mberengwa,1998,Hot,Peas,108,1323
Midlands,Mberengwa,1998,Hot,Radishes,201,5178
Midlands,Mberengwa,1998,Hot,Sweet potatoes,439,23365
Midlands,Mberengwa,1998,Rainy,Watermelons,228,14934
Midlands,Mberengwa,1998,Rainy,Tomatoes,156,18483
Midlands,Mberengwa,1998,Rainy,Peppers,144,12464
Midlands,Mberengwa,1998,Rainy,Okra,440,16446
Midlands,Mberengwa,1998,Rainy,Cucumbers,298,24183
Midlands,Mberengwa,1998,Rainy,Eggplant,128,18863
Midlands,Mberengwa,1998,Rainy,Pumpkins,45,16199
Midlands,Mberengwa,1998,Rainy,Squash,250,958
Midlands,Mberengwa,1998,Rainy,Melons,470,23034
Midlands,Mberengwa,1998,Rainy,Maize ,284,3597
Midlands,Mberengwa,1998,Rainy,Soybeans,284,4850
Midlands,Mberengwa,1998,Rainy,Groundnuts (Peanuts),429,10976
Midlands,Mberengwa,1998,Rainy,Cowpeas,268,21318
Midlands,Mberengwa,1998,Rainy,Sunflower,194,12472
Midlands,Mberengwa,1998,Rainy,Sorghum,76,23021
Midlands,Mberengwa,1998,Rainy,Millet,286,5528
Midlands,Mberengwa,1998,Rainy,Beans,78,15281
Midlands,Mberengwa,1998,Rainy,Sweet potatoes,3,19895
Midlands,Mberengwa,1998,Rainy,Watermelons,105,10152
Midlands,Mberengwa,1998,Rainy,Tomatoes,130,6523
Midlands,Mberengwa,1998,Rainy,Cabbage,377,5532
Midlands,Mberengwa,1998,Rainy,Peppers,239,9035
Midlands,Mberengwa,1998,Rainy,Okra,183,6451
Midlands,Mberengwa,1998,Rainy,Cucumbers,399,3377
Midlands,Mberengwa,1998,Rainy,Wheat,298,12135
Midlands,Mberengwa,1998,Rainy,Barley,147,4033
Midlands,Mberengwa,1998,Rainy,Oats,41,24122
Midlands,Mberengwa,1998,Rainy,Rye,219,15432
Midlands,Mberengwa,1998,Rainy,Mustard greens,54,22373
Midlands,Mberengwa,1998,Rainy,Spinach,340,20622
Midlands,Mberengwa,1998,Rainy,Kale,247,15035
Midlands,Mberengwa,1998,Rainy,Carrots,260,4920
Midlands,Mberengwa,1998,Rainy,Beets,174,1208
Midlands,Mberengwa,1998,Rainy,Broccoli,171,5181
Midlands,Mberengwa,1998,Rainy,Cauliflower,197,14822
Midlands,Mberengwa,1998,Rainy,Cabbage,145,7999
Midlands,Mberengwa,1998,Rainy,Onions,483,2870
Midlands,Mberengwa,1998,Rainy,Garlic,474,20759
Midlands,Mberengwa,1998,Rainy,Peas,241,21229
Midlands,Mberengwa,1998,Rainy,Radishes,131,917
Midlands,Mberengwa,1998,Rainy,Kale,348,16903
Midlands,Mberengwa,1998,Rainy,Spinach,94,585
Midlands,Mberengwa,1998,Rainy,Lettuce,492,18953
Midlands,Mberengwa,1998,Rainy,Broccoli,434,11684
Midlands,Mberengwa,1998,Rainy,Cauliflower,236,19784
Midlands,Mberengwa,1998,Rainy,Cabbage,228,1694
Midlands,Mberengwa,1998,Rainy,Carrots,254,8868
Midlands,Mberengwa,1998,Rainy,Beets,363,8204
Midlands,Mberengwa,1998,Rainy,Peas,406,17262
Midlands,Mberengwa,1998,Rainy,Radishes,466,18967
Midlands,Mberengwa,1998,Rainy,Sweet potatoes,281,22412
Midlands,Mberengwa,1998,Rainy,Watermelons,406,11077
Midlands,Mberengwa,1998,Rainy,Tomatoes,187,6758
Midlands,Mberengwa,1998,Rainy,Peppers,1,6371
Midlands,Mberengwa,1998,Rainy,Okra,360,14709
Midlands,Mberengwa,1998,Rainy,Cucumbers,438,16521
Midlands,Mberengwa,1998,Rainy,Eggplant,58,12288
Midlands,Mberengwa,1998,Rainy,Pumpkins,385,7865
Midlands,Mberengwa,1998,Rainy,Squash,411,3080
Midlands,Mberengwa,1998,Rainy,Melons,64,19720
Midlands,Mberengwa,1998,Rainy,Maize ,470,11191
Midlands,Mberengwa,1998,Rainy,Soybeans,358,17017
Midlands,Mberengwa,1998,Rainy,Groundnuts (Peanuts),272,8540
Midlands,Mberengwa,1998,Rainy,Cowpeas,484,8326
Midlands,Mberengwa,1998,Rainy,Sunflower,70,22301
Midlands,Mberengwa,1998,Rainy,Sorghum,415,18751
Midlands,Mberengwa,1998,Rainy,Millet,350,21860
Midlands,Mberengwa,1998,Rainy,Beans,105,4600
Midlands,Mberengwa,1998,Rainy,Sweet potatoes,10,6432
Midlands,Mberengwa,1998,Rainy,Watermelons,172,16339
Midlands,Mberengwa,1998,Rainy,Tomatoes,381,8349
Midlands,Mberengwa,1998,Rainy,Cabbage,474,17089
Midlands,Mberengwa,1998,Rainy,Peppers,108,20430
Midlands,Mberengwa,1998,Rainy,Okra,72,17335
Midlands,Mberengwa,1998,Rainy,Cucumbers,345,6445
Midlands,Mberengwa,1998,Rainy,Wheat,470,2505
Midlands,Mberengwa,1998,Rainy,Barley,427,22722
Midlands,Mberengwa,1998,Rainy,Oats,118,19581
Midlands,Mberengwa,1998,Rainy,Rye,41,20707
Midlands,Mberengwa,1998,Rainy,Mustard greens,270,16674
Midlands,Mberengwa,1998,Rainy,Spinach,402,22631
Midlands,Mberengwa,1998,Rainy,Kale,124,13980
Midlands,Mberengwa,1998,Rainy,Carrots,252,24592
Midlands,Mberengwa,1998,Rainy,Beets,206,14432
Midlands,Mberengwa,1998,Rainy,Broccoli,423,15680
Midlands,Mberengwa,1998,Rainy,Cauliflower,150,6160
Midlands,Mberengwa,1998,Rainy,Cabbage,189,13776
Midlands,Mberengwa,1998,Rainy,Onions,133,9443
Midlands,Mberengwa,1998,Rainy,Garlic,162,11538
Midlands,Mberengwa,1998,Rainy,Peas,269,11758
Midlands,Mberengwa,1998,Rainy,Radishes,500,3000
Midlands,Mberengwa,1998,Rainy,Kale,441,5830
Midlands,Mberengwa,1998,Rainy,Spinach,210,11178
Midlands,Mberengwa,1998,Rainy,Lettuce,303,18861
Midlands,Mberengwa,1998,Rainy,Broccoli,209,19743
Midlands,Mberengwa,1998,Rainy,Cauliflower,439,20224
Midlands,Mberengwa,1998,Rainy,Cabbage,246,16021
Midlands,Mberengwa,1998,Rainy,Carrots,345,1978
Midlands,Mberengwa,1998,Rainy,Beets,447,21628
Midlands,Mberengwa,1998,Rainy,Peas,345,1902
Midlands,Mberengwa,1998,Rainy,Radishes,115,10049
Midlands,Mberengwa,1998,Rainy,Sweet potatoes,7,17001
Midlands,Mberengwa,1998,Rainy,Watermelons,16,4992
Midlands,Shurugwi,1998,Rainy,Tomatoes,318,23115
Midlands,Shurugwi,1998,Rainy,Peppers,395,20190
Midlands,Shurugwi,1998,Rainy,Okra,458,3894
Midlands,Shurugwi,1998,Rainy,Cucumbers,449,6573
Midlands,Shurugwi,1998,Rainy,Eggplant,184,23145
Midlands,Shurugwi,1998,Rainy,Pumpkins,164,1078
Midlands,Shurugwi,1998,Rainy,Squash,439,12388
Midlands,Shurugwi,1998,Rainy,Melons,64,692
Midlands,Shurugwi,1998,Rainy,Maize ,47,17893
Midlands,Shurugwi,1998,Rainy,Soybeans,288,16894
Midlands,Shurugwi,1998,Rainy,Groundnuts (Peanuts),195,11167
Midlands,Shurugwi,1998,Rainy,Cowpeas,494,17032
Midlands,Shurugwi,1998,Rainy,Sunflower,156,16753
Midlands,Shurugwi,1998,Rainy,Sorghum,394,6621
Midlands,Shurugwi,1998,Rainy,Millet,198,5025
Midlands,Shurugwi,1998,Rainy,Beans,28,8249
Midlands,Shurugwi,1998,Rainy,Sweet potatoes,64,6494
Midlands,Shurugwi,1998,Rainy,Watermelons,300,7130
Midlands,Shurugwi,1998,Rainy,Tomatoes,157,5276
Midlands,Shurugwi,1998,Rainy,Cabbage,35,14994
Midlands,Shurugwi,1998,Rainy,Peppers,113,17415
Midlands,Shurugwi,1998,Rainy,Okra,320,1022
Midlands,Shurugwi,1998,Rainy,Cucumbers,121,8758
Midlands,Shurugwi,1998,Rainy,Wheat,363,15071
Midlands,Shurugwi,1998,Rainy,Barley,14,22182
Midlands,Shurugwi,1998,Rainy,Oats,438,1497
Midlands,Shurugwi,1998,Rainy,Rye,486,17492
Midlands,Shurugwi,1998,Rainy,Mustard greens,20,23980
Midlands,Shurugwi,1998,Rainy,Spinach,270,8194
Midlands,Shurugwi,1998,Rainy,Kale,129,10508
Midlands,Shurugwi,1998,Rainy,Carrots,494,24195
Midlands,Shurugwi,1998,Rainy,Beets,159,17527
Midlands,Shurugwi,1998,Rainy,Broccoli,309,24283
Midlands,Shurugwi,1998,Rainy,Cauliflower,239,1428
Midlands,Shurugwi,1998,Rainy,Cabbage,12,12037
Midlands,Shurugwi,1998,Rainy,Onions,474,7093
Midlands,Shurugwi,1998,Rainy,Garlic,144,16554
Midlands,Shurugwi,1998,Rainy,Peas,223,1113
Midlands,Shurugwi,1998,Rainy,Radishes,28,16047
Midlands,Shurugwi,1998,Rainy,Kale,112,17584
Midlands,Shurugwi,1998,Rainy,Spinach,233,8781
Midlands,Shurugwi,1998,Rainy,Lettuce,12,2658
Midlands,Shurugwi,1998,Rainy,Broccoli,235,12742
Midlands,Shurugwi,1998,Rainy,Cauliflower,389,3166
Midlands,Shurugwi,1998,Rainy,Cabbage,404,12497
Midlands,Shurugwi,1998,Rainy,Carrots,308,8511
Midlands,Shurugwi,1998,Rainy,Beets,192,10917
Midlands,Shurugwi,1998,Rainy,Peas,103,11067
Midlands,Shurugwi,1998,Rainy,Radishes,159,12831
Midlands,Shurugwi,1998,Rainy,Sweet potatoes,302,22864
Midlands,Shurugwi,1998,Rainy,Watermelons,122,5722
Midlands,Shurugwi,1998,Rainy,Tomatoes,102,24303
Midlands,Shurugwi,1998,Rainy,Peppers,352,11903
Midlands,Shurugwi,1998,Rainy,Okra,379,21751
Midlands,Shurugwi,1998,Rainy,Cucumbers,430,21639
Midlands,Shurugwi,1998,Rainy,Eggplant,268,20894
Midlands,Shurugwi,1998,Rainy,Pumpkins,398,4314
Midlands,Shurugwi,1998,Rainy,Squash,169,2346
Midlands,Shurugwi,1998,Rainy,Melons,299,9594
Midlands,Shurugwi,1998,Rainy,Maize ,402,22796
Midlands,Shurugwi,1998,Rainy,Soybeans,141,8800
Midlands,Shurugwi,1998,Rainy,Groundnuts (Peanuts),475,14644
Midlands,Shurugwi,1998,Rainy,Cowpeas,417,14840
Midlands,Shurugwi,1998,Rainy,Sunflower,351,19522
Midlands,Shurugwi,1998,Rainy,Sorghum,2,10068
Midlands,Shurugwi,1998,Rainy,Millet,363,1363
Midlands,Shurugwi,1998,Rainy,Beans,205,463
Midlands,Shurugwi,1998,Rainy,Sweet potatoes,156,13590
Midlands,Shurugwi,1998,Rainy,Watermelons,443,20203
Midlands,Shurugwi,1998,Rainy,Tomatoes,350,20020
Midlands,Shurugwi,1998,Rainy,Cabbage,35,19478
Midlands,Shurugwi,1998,Rainy,Peppers,0,16393
Midlands,Shurugwi,1998,Rainy,Okra,465,12206
Midlands,Shurugwi,1998,Rainy,Cucumbers,102,4411
Midlands,Zvishavane,1998,Rainy,Wheat,408,21552
Midlands,Zvishavane,1998,Rainy,Barley,165,4579
Midlands,Zvishavane,1998,Rainy,Oats,96,15382
Midlands,Zvishavane,1998,Rainy,Rye,46,16527
Midlands,Zvishavane,1998,Rainy,Mustard greens,2,24220
Midlands,Zvishavane,1998,Rainy,Spinach,123,11674
Midlands,Zvishavane,1998,Rainy,Kale,137,15342
Midlands,Zvishavane,1998,Rainy,Carrots,182,8212
Midlands,Zvishavane,1998,Rainy,Beets,333,5613
Midlands,Zvishavane,1998,Rainy,Broccoli,331,10754
Midlands,Zvishavane,1998,Rainy,Cauliflower,254,15048
Midlands,Zvishavane,1998,Rainy,Cabbage,367,23988
Midlands,Zvishavane,1998,Rainy,Onions,319,6479
Midlands,Zvishavane,1998,Rainy,Garlic,60,11746
Midlands,Zvishavane,1998,Rainy,Peas,63,21074
Midlands,Zvishavane,1998,Rainy,Radishes,0,7141
Midlands,Zvishavane,1998,Rainy,Kale,201,13039
Midlands,Zvishavane,1998,Rainy,Spinach,7,21001
Midlands,Zvishavane,1998,Rainy,Lettuce,331,8006
Midlands,Zvishavane,1998,Rainy,Broccoli,7,2410
Midlands,Zvishavane,1998,Rainy,Cauliflower,56,19847
Midlands,Zvishavane,1998,Rainy,Cabbage,228,10140
Midlands,Zvishavane,1998,Rainy,Carrots,31,18973
Midlands,Zvishavane,1998,Rainy,Beets,489,19160
Midlands,Zvishavane,1998,Rainy,Peas,312,17275
Midlands,Zvishavane,1998,Rainy,Radishes,50,19006
Midlands,Zvishavane,1998,Rainy,Sweet potatoes,352,8897
Midlands,Zvishavane,1998,Rainy,Watermelons,405,24982
Midlands,Zvishavane,1998,Rainy,Tomatoes,321,2986
Midlands,Zvishavane,1998,Rainy,Peppers,148,4496
Midlands,Zvishavane,1998,Rainy,Okra,326,3353
Midlands,Zvishavane,1998,Rainy,Cucumbers,216,21876
Midlands,Zvishavane,1998,Rainy,Eggplant,259,4865
Midlands,Zvishavane,1998,Rainy,Pumpkins,485,17919
Midlands,Zvishavane,1998,Rainy,Squash,97,16293
Midlands,Zvishavane,1998,Rainy,Melons,379,22713
Midlands,Zvishavane,1998,Rainy,Maize ,103,1543
Midlands,Zvishavane,1998,Rainy,Soybeans,365,7047
Midlands,Zvishavane,1998,Rainy,Groundnuts (Peanuts),408,23128
Midlands,Zvishavane,1998,Rainy,Cowpeas,243,24271
Midlands,Zvishavane,1998,Rainy,Sunflower,163,1690
Midlands,Zvishavane,1998,Rainy,Sorghum,364,20551
Midlands,Zvishavane,1998,Rainy,Millet,404,2704
Midlands,Zvishavane,1998,Rainy,Beans,462,8130
Midlands,Zvishavane,1998,Rainy,Sweet potatoes,117,17581
Midlands,Zvishavane,1998,Rainy,Watermelons,203,23835
Midlands,Zvishavane,1998,Rainy,Tomatoes,449,2824
Midlands,Zvishavane,1998,Rainy,Cabbage,300,24484
Midlands,Zvishavane,1998,Rainy,Peppers,121,3374
Midlands,Zvishavane,1998,Rainy,Okra,265,19798
